route,total_distance,speed_avg,temperature,slope,energy_consumption,source,Vehicle_Weight_kg
1634,20795.90491443881,4.674941561815706,4.898784972468402,4.386216680813062,6288.896120363012,Vicom/Kaggle,2033.243791432014
1634,20795.90491443881,4.674941561815706,4.898784972468402,4.386216680813062,6288.896120363012,Vicom/Kaggle,2025.590807293437
1987,27758.60729589072,47.0173073540606,16.168971371199742,-1.150963478360448,7560.542226344043,Vicom/Kaggle,2060.696745683093
1987,27758.60729589072,47.0173073540606,16.168971371199742,-1.150963478360448,7560.542226344043,Vicom/Kaggle,1765.841299790748
1987,27758.60729589072,47.0173073540606,16.168971371199742,-1.150963478360448,7560.542226344043,Vicom/Kaggle,1670.7347344702032
1987,27758.60729589072,47.0173073540606,16.168971371199742,-1.150963478360448,7560.542226344043,Vicom/Kaggle,1382.9284828053335
1987,27758.60729589072,47.0173073540606,16.168971371199742,-1.150963478360448,7560.542226344043,Vicom/Kaggle,1939.2108165469413
1987,27758.60729589072,47.0173073540606,16.168971371199742,-1.150963478360448,7560.542226344043,Vicom/Kaggle,2140.0970877840537
1987,27758.60729589072,47.0173073540606,16.168971371199742,-1.150963478360448,7560.542226344043,Vicom/Kaggle,2358.201312418576
1987,27758.60729589072,47.0173073540606,16.168971371199742,-1.150963478360448,7560.542226344043,Vicom/Kaggle,1973.60182892114
1540,466.1292079604818,96.2882141341589,35.16559758818371,6.585256316698651,8139.470951458138,Vicom/Kaggle,1655.148696853328
1540,466.1292079604818,96.2882141341589,35.16559758818371,6.585256316698651,8139.470951458138,Vicom/Kaggle,1535.9839974995537
1540,466.1292079604818,96.2882141341589,35.16559758818371,6.585256316698651,8139.470951458138,Vicom/Kaggle,1673.754296384018
1648,538.0861429137744,40.94933397092648,3.634120428756521,2.5773114227677505,5661.49252490034,Vicom/Kaggle,1515.4328214079858
1648,538.0861429137744,40.94933397092648,3.634120428756521,2.5773114227677505,5661.49252490034,Vicom/Kaggle,2028.8786398884984
1648,538.0861429137744,40.94933397092648,3.634120428756521,2.5773114227677505,5661.49252490034,Vicom/Kaggle,1972.062927813521
1194,3817.561429859568,53.30200882540399,7.9541505455852,-3.705426748083347,6371.404681074951,Vicom/Kaggle,1403.2222924085647
1194,3817.561429859568,53.30200882540399,7.9541505455852,-3.705426748083347,6371.404681074951,Vicom/Kaggle,1699.2518163538243
1194,3817.561429859568,53.30200882540399,7.9541505455852,-3.705426748083347,6371.404681074951,Vicom/Kaggle,1968.2077110575613
1194,3817.561429859568,53.30200882540399,7.9541505455852,-3.705426748083347,6371.404681074951,Vicom/Kaggle,2385.5250867117657
1194,3817.561429859568,53.30200882540399,7.9541505455852,-3.705426748083347,6371.404681074951,Vicom/Kaggle,1241.0420310851173
1920,36001.37546796734,81.07041282809266,33.38446576231924,4.404983428479364,9942.183541719602,Vicom/Kaggle,2464.9577748389283
1920,36001.37546796734,81.07041282809266,33.38446576231924,4.404983428479364,9942.183541719602,Vicom/Kaggle,2185.548241122696
1920,36001.37546796734,81.07041282809266,33.38446576231924,4.404983428479364,9942.183541719602,Vicom/Kaggle,2350.6961550795413
1920,36001.37546796734,81.07041282809266,33.38446576231924,4.404983428479364,9942.183541719602,Vicom/Kaggle,1699.9768309534577
1920,36001.37546796734,81.07041282809266,33.38446576231924,4.404983428479364,9942.183541719602,Vicom/Kaggle,2358.987656853428
1920,36001.37546796734,81.07041282809266,33.38446576231924,4.404983428479364,9942.183541719602,Vicom/Kaggle,2279.201470229581
1920,36001.37546796734,81.07041282809266,33.38446576231924,4.404983428479364,9942.183541719602,Vicom/Kaggle,1741.815296002791
1920,36001.37546796734,81.07041282809266,33.38446576231924,4.404983428479364,9942.183541719602,Vicom/Kaggle,1562.0622250055246
1920,36001.37546796734,81.07041282809266,33.38446576231924,4.404983428479364,9942.183541719602,Vicom/Kaggle,1656.2236945991822
1920,36001.37546796734,81.07041282809266,33.38446576231924,4.404983428479364,9942.183541719602,Vicom/Kaggle,2030.540054495541
1737,8989.016231268759,61.06728840838562,10.266532490223192,3.53865255698136,6826.305895827448,Vicom/Kaggle,2099.559727171337
1737,8989.016231268759,61.06728840838562,10.266532490223192,3.53865255698136,6826.305895827448,Vicom/Kaggle,2113.106865392569
1737,8989.016231268759,61.06728840838562,10.266532490223192,3.53865255698136,6826.305895827448,Vicom/Kaggle,1666.941982921407
1737,8989.016231268759,61.06728840838562,10.266532490223192,3.53865255698136,6826.305895827448,Vicom/Kaggle,2058.80943216816
1737,8989.016231268759,61.06728840838562,10.266532490223192,3.53865255698136,6826.305895827448,Vicom/Kaggle,1643.387194272714
1331,37916.66563158047,103.3734823225589,38.30860308953714,0.0789603131000902,12122.618208049464,Vicom/Kaggle,2279.875302636596
1331,37916.66563158047,103.3734823225589,38.30860308953714,0.0789603131000902,12122.618208049464,Vicom/Kaggle,2420.1686639624604
1331,37916.66563158047,103.3734823225589,38.30860308953714,0.0789603131000902,12122.618208049464,Vicom/Kaggle,1940.367675340794
1331,37916.66563158047,103.3734823225589,38.30860308953714,0.0789603131000902,12122.618208049464,Vicom/Kaggle,2099.6743013323044
1331,37916.66563158047,103.3734823225589,38.30860308953714,0.0789603131000902,12122.618208049464,Vicom/Kaggle,1247.217882155829
1169,21650.619959583208,103.92428100549078,7.101412440859354,-4.83264382416468,10407.35674974012,Vicom/Kaggle,1989.590758430384
1169,21650.619959583208,103.92428100549078,7.101412440859354,-4.83264382416468,10407.35674974012,Vicom/Kaggle,2460.4177269637967
1169,21650.619959583208,103.92428100549078,7.101412440859354,-4.83264382416468,10407.35674974012,Vicom/Kaggle,1864.674267412111
1169,21650.619959583208,103.92428100549078,7.101412440859354,-4.83264382416468,10407.35674974012,Vicom/Kaggle,2242.1286912300297
1169,21650.619959583208,103.92428100549078,7.101412440859354,-4.83264382416468,10407.35674974012,Vicom/Kaggle,2268.2261589551263
1520,42513.45353447711,1.1892834589384371,14.896453976436,-1.989476867384412,6583.737227038999,Vicom/Kaggle,1809.166832610823
1520,42513.45353447711,1.1892834589384371,14.896453976436,-1.989476867384412,6583.737227038999,Vicom/Kaggle,1913.6460141462696
1520,42513.45353447711,1.1892834589384371,14.896453976436,-1.989476867384412,6583.737227038999,Vicom/Kaggle,1996.78154574276
1520,42513.45353447711,1.1892834589384371,14.896453976436,-1.989476867384412,6583.737227038999,Vicom/Kaggle,1803.645604928873
1520,42513.45353447711,1.1892834589384371,14.896453976436,-1.989476867384412,6583.737227038999,Vicom/Kaggle,1665.4284932164755
1520,42513.45353447711,1.1892834589384371,14.896453976436,-1.989476867384412,6583.737227038999,Vicom/Kaggle,2478.557483192644
1462,43528.78704275355,93.3655567779839,-0.6975527363266618,1.0856429332352882,10025.859682664495,Vicom/Kaggle,1656.1532779973782
1462,43528.78704275355,93.3655567779839,-0.6975527363266618,1.0856429332352882,10025.859682664495,Vicom/Kaggle,1469.6629873182806
1462,43528.78704275355,93.3655567779839,-0.6975527363266618,1.0856429332352882,10025.859682664495,Vicom/Kaggle,1227.189283029438
1462,43528.78704275355,93.3655567779839,-0.6975527363266618,1.0856429332352882,10025.859682664495,Vicom/Kaggle,1578.076097334779
1462,43528.78704275355,93.3655567779839,-0.6975527363266618,1.0856429332352882,10025.859682664495,Vicom/Kaggle,1307.5855884102978
1462,43528.78704275355,93.3655567779839,-0.6975527363266618,1.0856429332352882,10025.859682664495,Vicom/Kaggle,1572.0511433677334
1039,44003.66211700349,55.28803202900087,39.64791078843707,-2.001289493100539,8210.840748284076,Vicom/Kaggle,1510.9449034484917
1039,44003.66211700349,55.28803202900087,39.64791078843707,-2.001289493100539,8210.840748284076,Vicom/Kaggle,2081.66363241359
1039,44003.66211700349,55.28803202900087,39.64791078843707,-2.001289493100539,8210.840748284076,Vicom/Kaggle,2397.779154857248
1039,44003.66211700349,55.28803202900087,39.64791078843707,-2.001289493100539,8210.840748284076,Vicom/Kaggle,2065.8106962537013
1039,44003.66211700349,55.28803202900087,39.64791078843707,-2.001289493100539,8210.840748284076,Vicom/Kaggle,1935.6958982707656
1039,44003.66211700349,55.28803202900087,39.64791078843707,-2.001289493100539,8210.840748284076,Vicom/Kaggle,2110.811825766916
1536,27220.781640017227,118.66086495643955,35.05639201940287,3.662366814095167,11880.44382583821,Vicom/Kaggle,2241.57738895526
1536,27220.781640017227,118.66086495643955,35.05639201940287,3.662366814095167,11880.44382583821,Vicom/Kaggle,1702.4391912519964
1536,27220.781640017227,118.66086495643955,35.05639201940287,3.662366814095167,11880.44382583821,Vicom/Kaggle,2205.6172469503963
1536,27220.781640017227,118.66086495643955,35.05639201940287,3.662366814095167,11880.44382583821,Vicom/Kaggle,1979.4768971070807
1536,27220.781640017227,118.66086495643955,35.05639201940287,3.662366814095167,11880.44382583821,Vicom/Kaggle,2100.80073790416
1536,27220.781640017227,118.66086495643955,35.05639201940287,3.662366814095167,11880.44382583821,Vicom/Kaggle,1981.7705034321016
1536,27220.781640017227,118.66086495643955,35.05639201940287,3.662366814095167,11880.44382583821,Vicom/Kaggle,2058.504970516973
1536,27220.781640017227,118.66086495643955,35.05639201940287,3.662366814095167,11880.44382583821,Vicom/Kaggle,1240.1784390687408
1260,39446.520768590985,57.98784910505222,31.79030137942561,5.684873408893852,9098.69748346347,Vicom/Kaggle,1554.744298472731
1260,39446.520768590985,57.98784910505222,31.79030137942561,5.684873408893852,9098.69748346347,Vicom/Kaggle,2195.569721474467
1260,39446.520768590985,57.98784910505222,31.79030137942561,5.684873408893852,9098.69748346347,Vicom/Kaggle,1791.3293670936946
1260,39446.520768590985,57.98784910505222,31.79030137942561,5.684873408893852,9098.69748346347,Vicom/Kaggle,1687.062986199251
1260,39446.520768590985,57.98784910505222,31.79030137942561,5.684873408893852,9098.69748346347,Vicom/Kaggle,2456.396271062852
1260,39446.520768590985,57.98784910505222,31.79030137942561,5.684873408893852,9098.69748346347,Vicom/Kaggle,1772.0390901066316
1260,39446.520768590985,57.98784910505222,31.79030137942561,5.684873408893852,9098.69748346347,Vicom/Kaggle,1326.7018408414194
1260,39446.520768590985,57.98784910505222,31.79030137942561,5.684873408893852,9098.69748346347,Vicom/Kaggle,1713.4601560366496
1394,33129.42046124222,118.4275134465957,2.080411175242329,7.840264851262534,11596.506402154404,Vicom/Kaggle,2191.689643276972
1394,33129.42046124222,118.4275134465957,2.080411175242329,7.840264851262534,11596.506402154404,Vicom/Kaggle,1998.047378665552
1394,33129.42046124222,118.4275134465957,2.080411175242329,7.840264851262534,11596.506402154404,Vicom/Kaggle,1437.8906385258242
1394,33129.42046124222,118.4275134465957,2.080411175242329,7.840264851262534,11596.506402154404,Vicom/Kaggle,1296.5871313248597
1394,33129.42046124222,118.4275134465957,2.080411175242329,7.840264851262534,11596.506402154404,Vicom/Kaggle,2260.0945503181674
1394,33129.42046124222,118.4275134465957,2.080411175242329,7.840264851262534,11596.506402154404,Vicom/Kaggle,1876.381380641244
1394,33129.42046124222,118.4275134465957,2.080411175242329,7.840264851262534,11596.506402154404,Vicom/Kaggle,1505.3607691043749
1954,9416.988343576992,90.54832334468838,38.621112603156114,4.704739280256231,8901.90255924272,Vicom/Kaggle,2491.174305072022
1954,9416.988343576992,90.54832334468838,38.621112603156114,4.704739280256231,8901.90255924272,Vicom/Kaggle,2004.520945553152
1954,9416.988343576992,90.54832334468838,38.621112603156114,4.704739280256231,8901.90255924272,Vicom/Kaggle,1580.122309338528
1954,9416.988343576992,90.54832334468838,38.621112603156114,4.704739280256231,8901.90255924272,Vicom/Kaggle,1994.194488203831
1954,9416.988343576992,90.54832334468838,38.621112603156114,4.704739280256231,8901.90255924272,Vicom/Kaggle,1693.149125036162
1954,9416.988343576992,90.54832334468838,38.621112603156114,4.704739280256231,8901.90255924272,Vicom/Kaggle,1618.9171510060137
1954,9416.988343576992,90.54832334468838,38.621112603156114,4.704739280256231,8901.90255924272,Vicom/Kaggle,2005.0199160299253
1954,9416.988343576992,90.54832334468838,38.621112603156114,4.704739280256231,8901.90255924272,Vicom/Kaggle,2146.4136428956
1225,19137.684602961446,29.83258615359676,36.8118078555966,5.335138318822191,6034.7999225999565,Vicom/Kaggle,1814.751708761904
1225,19137.684602961446,29.83258615359676,36.8118078555966,5.335138318822191,6034.7999225999565,Vicom/Kaggle,1592.965949629878
1225,19137.684602961446,29.83258615359676,36.8118078555966,5.335138318822191,6034.7999225999565,Vicom/Kaggle,1211.0087390411743
1225,19137.684602961446,29.83258615359676,36.8118078555966,5.335138318822191,6034.7999225999565,Vicom/Kaggle,2272.723171581589
1225,19137.684602961446,29.83258615359676,36.8118078555966,5.335138318822191,6034.7999225999565,Vicom/Kaggle,1959.703482654239
1225,19137.684602961446,29.83258615359676,36.8118078555966,5.335138318822191,6034.7999225999565,Vicom/Kaggle,1468.570451536812
1225,19137.684602961446,29.83258615359676,36.8118078555966,5.335138318822191,6034.7999225999565,Vicom/Kaggle,1879.828163350903
1225,19137.684602961446,29.83258615359676,36.8118078555966,5.335138318822191,6034.7999225999565,Vicom/Kaggle,1261.224893577854
1983,48121.88136919338,64.60739751443492,14.60521488988837,4.126627978457867,9066.75437552777,Vicom/Kaggle,2400.9664483064994
1983,48121.88136919338,64.60739751443492,14.60521488988837,4.126627978457867,9066.75437552777,Vicom/Kaggle,2007.552936067627
1983,48121.88136919338,64.60739751443492,14.60521488988837,4.126627978457867,9066.75437552777,Vicom/Kaggle,1655.9927725862683
1983,48121.88136919338,64.60739751443492,14.60521488988837,4.126627978457867,9066.75437552777,Vicom/Kaggle,1710.0977831168525
1983,48121.88136919338,64.60739751443492,14.60521488988837,4.126627978457867,9066.75437552777,Vicom/Kaggle,2207.36884845705
1983,48121.88136919338,64.60739751443492,14.60521488988837,4.126627978457867,9066.75437552777,Vicom/Kaggle,1879.1390348978016
1983,48121.88136919338,64.60739751443492,14.60521488988837,4.126627978457867,9066.75437552777,Vicom/Kaggle,2214.7504879108706
1123,38650.978600129885,119.05627673742993,25.6736663365633,9.782290864190555,12930.114562633891,Vicom/Kaggle,1583.7625271816592
1123,38650.978600129885,119.05627673742993,25.6736663365633,9.782290864190555,12930.114562633891,Vicom/Kaggle,1351.9396657517968
1123,38650.978600129885,119.05627673742993,25.6736663365633,9.782290864190555,12930.114562633891,Vicom/Kaggle,2008.4976590674764
1123,38650.978600129885,119.05627673742993,25.6736663365633,9.782290864190555,12930.114562633891,Vicom/Kaggle,1249.1864480087293
1123,38650.978600129885,119.05627673742993,25.6736663365633,9.782290864190555,12930.114562633891,Vicom/Kaggle,1249.171618554583
1123,38650.978600129885,119.05627673742993,25.6736663365633,9.782290864190555,12930.114562633891,Vicom/Kaggle,2119.5298904796427
1123,38650.978600129885,119.05627673742993,25.6736663365633,9.782290864190555,12930.114562633891,Vicom/Kaggle,1939.9334860023591
1123,38650.978600129885,119.05627673742993,25.6736663365633,9.782290864190555,12930.114562633891,Vicom/Kaggle,2387.922498548922
1974,13223.394459988169,102.90367293023084,39.66062924614212,-1.084991463801377,9912.641433986597,Vicom/Kaggle,2315.5106864253603
1974,13223.394459988169,102.90367293023084,39.66062924614212,-1.084991463801377,9912.641433986597,Vicom/Kaggle,1846.3021844302048
1974,13223.394459988169,102.90367293023084,39.66062924614212,-1.084991463801377,9912.641433986597,Vicom/Kaggle,1409.5526883540483
1974,13223.394459988169,102.90367293023084,39.66062924614212,-1.084991463801377,9912.641433986597,Vicom/Kaggle,1274.2272583146882
1974,13223.394459988169,102.90367293023084,39.66062924614212,-1.084991463801377,9912.641433986597,Vicom/Kaggle,2112.393673768312
1037,14120.619442031955,11.684027254946532,13.438534877481183,-1.0061197923086245,5479.860093235079,Vicom/Kaggle,1577.4083188518475
1037,14120.619442031955,11.684027254946532,13.438534877481183,-1.0061197923086245,5479.860093235079,Vicom/Kaggle,2053.7605340021632
1037,14120.619442031955,11.684027254946532,13.438534877481183,-1.0061197923086245,5479.860093235079,Vicom/Kaggle,1565.2482726306907
1327,12783.638030003978,84.76463961719953,0.0870560074337332,-3.104995378672105,8916.766892363947,Vicom/Kaggle,2462.573044899588
1327,12783.638030003978,84.76463961719953,0.0870560074337332,-3.104995378672105,8916.766892363947,Vicom/Kaggle,2254.5904059499367
1327,12783.638030003978,84.76463961719953,0.0870560074337332,-3.104995378672105,8916.766892363947,Vicom/Kaggle,1947.7166984621672
1250,16507.86977230772,41.46955030449757,34.050056566854856,2.2852648880429856,7686.702534138814,Vicom/Kaggle,2261.111176624202
1250,16507.86977230772,41.46955030449757,34.050056566854856,2.2852648880429856,7686.702534138814,Vicom/Kaggle,2144.644870245398
1250,16507.86977230772,41.46955030449757,34.050056566854856,2.2852648880429856,7686.702534138814,Vicom/Kaggle,1809.0018538484003
1250,16507.86977230772,41.46955030449757,34.050056566854856,2.2852648880429856,7686.702534138814,Vicom/Kaggle,1246.1017145738783
1250,16507.86977230772,41.46955030449757,34.050056566854856,2.2852648880429856,7686.702534138814,Vicom/Kaggle,2402.714722154199
1250,16507.86977230772,41.46955030449757,34.050056566854856,2.2852648880429856,7686.702534138814,Vicom/Kaggle,1600.9866648499524
1250,16507.86977230772,41.46955030449757,34.050056566854856,2.2852648880429856,7686.702534138814,Vicom/Kaggle,2332.3241529903707
1900,46422.53807554434,0.8378714256417741,16.441830329912353,-3.557574445536172,7184.75042300029,Vicom/Kaggle,1623.2633484634162
1900,46422.53807554434,0.8378714256417741,16.441830329912353,-3.557574445536172,7184.75042300029,Vicom/Kaggle,1529.703737531146
1900,46422.53807554434,0.8378714256417741,16.441830329912353,-3.557574445536172,7184.75042300029,Vicom/Kaggle,1380.7647581937167
1175,21733.76029815549,48.41771628323996,39.41362547766709,-0.9478010465284444,5619.14569531786,Vicom/Kaggle,2219.797870020122
1175,21733.76029815549,48.41771628323996,39.41362547766709,-0.9478010465284444,5619.14569531786,Vicom/Kaggle,1637.4467257517365
1175,21733.76029815549,48.41771628323996,39.41362547766709,-0.9478010465284444,5619.14569531786,Vicom/Kaggle,1676.205318567514
1601,18276.19534545692,28.17053060699656,19.79017871821634,2.2402139315708736,6244.03769926212,Vicom/Kaggle,1939.4138911342168
1601,18276.19534545692,28.17053060699656,19.79017871821634,2.2402139315708736,6244.03769926212,Vicom/Kaggle,1234.1903276504672
1601,18276.19534545692,28.17053060699656,19.79017871821634,2.2402139315708736,6244.03769926212,Vicom/Kaggle,1976.941485503312
1601,18276.19534545692,28.17053060699656,19.79017871821634,2.2402139315708736,6244.03769926212,Vicom/Kaggle,1260.2285512669223
1601,18276.19534545692,28.17053060699656,19.79017871821634,2.2402139315708736,6244.03769926212,Vicom/Kaggle,2210.076131891591
1601,18276.19534545692,28.17053060699656,19.79017871821634,2.2402139315708736,6244.03769926212,Vicom/Kaggle,2150.163717951128
1601,18276.19534545692,28.17053060699656,19.79017871821634,2.2402139315708736,6244.03769926212,Vicom/Kaggle,2274.3284095751123
1601,18276.19534545692,28.17053060699656,19.79017871821634,2.2402139315708736,6244.03769926212,Vicom/Kaggle,1998.404036934396
1601,18276.19534545692,28.17053060699656,19.79017871821634,2.2402139315708736,6244.03769926212,Vicom/Kaggle,1991.5114199659247
1913,12035.19853638168,98.2643124624566,-3.673507838485893,9.36393423895026,9645.978728245893,Vicom/Kaggle,1937.1574675090064
1913,12035.19853638168,98.2643124624566,-3.673507838485893,9.36393423895026,9645.978728245893,Vicom/Kaggle,1807.996280958671
1913,12035.19853638168,98.2643124624566,-3.673507838485893,9.36393423895026,9645.978728245893,Vicom/Kaggle,1215.3829360154602
1913,12035.19853638168,98.2643124624566,-3.673507838485893,9.36393423895026,9645.978728245893,Vicom/Kaggle,1963.372916982746
1453,44631.1624362183,40.47967306149186,17.127713362197106,9.45719490760251,8564.136845269462,Vicom/Kaggle,1200.960317181232
1453,44631.1624362183,40.47967306149186,17.127713362197106,9.45719490760251,8564.136845269462,Vicom/Kaggle,2435.8394700560493
1453,44631.1624362183,40.47967306149186,17.127713362197106,9.45719490760251,8564.136845269462,Vicom/Kaggle,2161.2882860307623
1453,44631.1624362183,40.47967306149186,17.127713362197106,9.45719490760251,8564.136845269462,Vicom/Kaggle,2484.720416938262
1453,44631.1624362183,40.47967306149186,17.127713362197106,9.45719490760251,8564.136845269462,Vicom/Kaggle,1419.7832227457932
1453,44631.1624362183,40.47967306149186,17.127713362197106,9.45719490760251,8564.136845269462,Vicom/Kaggle,1542.084029349628
1036,47873.09036411597,99.30284327445806,27.31279581980322,6.156103512048336,11283.21435969914,Vicom/Kaggle,2465.239847749596
1036,47873.09036411597,99.30284327445806,27.31279581980322,6.156103512048336,11283.21435969914,Vicom/Kaggle,2095.0246459770715
1036,47873.09036411597,99.30284327445806,27.31279581980322,6.156103512048336,11283.21435969914,Vicom/Kaggle,1436.030292052645
1036,47873.09036411597,99.30284327445806,27.31279581980322,6.156103512048336,11283.21435969914,Vicom/Kaggle,2202.91356714411
1036,47873.09036411597,99.30284327445806,27.31279581980322,6.156103512048336,11283.21435969914,Vicom/Kaggle,1486.2306380141993
1315,16244.718384109508,0.071752660175437,-3.828648730861416,0.8387524236352739,5939.725826820397,Vicom/Kaggle,1798.253843700708
1315,16244.718384109508,0.071752660175437,-3.828648730861416,0.8387524236352739,5939.725826820397,Vicom/Kaggle,1777.9907262665852
1315,16244.718384109508,0.071752660175437,-3.828648730861416,0.8387524236352739,5939.725826820397,Vicom/Kaggle,1385.0133191721884
1315,16244.718384109508,0.071752660175437,-3.828648730861416,0.8387524236352739,5939.725826820397,Vicom/Kaggle,1441.40670115187
1687,30871.0058200517,36.9382980031343,13.605192146309292,7.977419100648191,8605.405929272316,Vicom/Kaggle,1645.5482955868445
1687,30871.0058200517,36.9382980031343,13.605192146309292,7.977419100648191,8605.405929272316,Vicom/Kaggle,1458.804060486178
1687,30871.0058200517,36.9382980031343,13.605192146309292,7.977419100648191,8605.405929272316,Vicom/Kaggle,2077.253106073472
1687,30871.0058200517,36.9382980031343,13.605192146309292,7.977419100648191,8605.405929272316,Vicom/Kaggle,2491.708161918683
1687,30871.0058200517,36.9382980031343,13.605192146309292,7.977419100648191,8605.405929272316,Vicom/Kaggle,1474.7429442380449
1687,30871.0058200517,36.9382980031343,13.605192146309292,7.977419100648191,8605.405929272316,Vicom/Kaggle,1997.4086798873025
1972,47925.82403716812,28.93982571693144,2.0002090203209315,8.131837028614605,8624.833290626928,Vicom/Kaggle,2356.558987733976
1972,47925.82403716812,28.93982571693144,2.0002090203209315,8.131837028614605,8624.833290626928,Vicom/Kaggle,2161.434542444291
1972,47925.82403716812,28.93982571693144,2.0002090203209315,8.131837028614605,8624.833290626928,Vicom/Kaggle,1647.4780852683575
1972,47925.82403716812,28.93982571693144,2.0002090203209315,8.131837028614605,8624.833290626928,Vicom/Kaggle,1400.554375763671
1972,47925.82403716812,28.93982571693144,2.0002090203209315,8.131837028614605,8624.833290626928,Vicom/Kaggle,1418.5818260102053
1972,47925.82403716812,28.93982571693144,2.0002090203209315,8.131837028614605,8624.833290626928,Vicom/Kaggle,2019.9985086566453
1972,47925.82403716812,28.93982571693144,2.0002090203209315,8.131837028614605,8624.833290626928,Vicom/Kaggle,2166.962964855243
1972,47925.82403716812,28.93982571693144,2.0002090203209315,8.131837028614605,8624.833290626928,Vicom/Kaggle,1958.258476711282
1972,47925.82403716812,28.93982571693144,2.0002090203209315,8.131837028614605,8624.833290626928,Vicom/Kaggle,2378.2489481285
1795,25024.05205052155,28.02808332823332,23.939356945961137,8.652960711948285,7552.644875019278,Vicom/Kaggle,2474.931672570902
1795,25024.05205052155,28.02808332823332,23.939356945961137,8.652960711948285,7552.644875019278,Vicom/Kaggle,1868.110826702104
1795,25024.05205052155,28.02808332823332,23.939356945961137,8.652960711948285,7552.644875019278,Vicom/Kaggle,2332.9799947930205
1795,25024.05205052155,28.02808332823332,23.939356945961137,8.652960711948285,7552.644875019278,Vicom/Kaggle,1951.4033621453764
1795,25024.05205052155,28.02808332823332,23.939356945961137,8.652960711948285,7552.644875019278,Vicom/Kaggle,2114.719944021356
1795,25024.05205052155,28.02808332823332,23.939356945961137,8.652960711948285,7552.644875019278,Vicom/Kaggle,2015.6674586527647
1964,23486.25200689733,8.182394371855523,38.080563195011855,4.600375723228195,5119.558062660042,Vicom/Kaggle,2311.652589432769
1972,26431.94305779919,22.45491244926021,23.106320704988185,-1.9731080658817928,4859.554689410623,Vicom/Kaggle,2356.558987733976
1972,26431.94305779919,22.45491244926021,23.106320704988185,-1.9731080658817928,4859.554689410623,Vicom/Kaggle,2161.434542444291
1972,26431.94305779919,22.45491244926021,23.106320704988185,-1.9731080658817928,4859.554689410623,Vicom/Kaggle,1647.4780852683575
1972,26431.94305779919,22.45491244926021,23.106320704988185,-1.9731080658817928,4859.554689410623,Vicom/Kaggle,1400.554375763671
1972,26431.94305779919,22.45491244926021,23.106320704988185,-1.9731080658817928,4859.554689410623,Vicom/Kaggle,1418.5818260102053
1972,26431.94305779919,22.45491244926021,23.106320704988185,-1.9731080658817928,4859.554689410623,Vicom/Kaggle,2019.9985086566453
1972,26431.94305779919,22.45491244926021,23.106320704988185,-1.9731080658817928,4859.554689410623,Vicom/Kaggle,2166.962964855243
1972,26431.94305779919,22.45491244926021,23.106320704988185,-1.9731080658817928,4859.554689410623,Vicom/Kaggle,1958.258476711282
1972,26431.94305779919,22.45491244926021,23.106320704988185,-1.9731080658817928,4859.554689410623,Vicom/Kaggle,2378.2489481285
1592,1755.1845923262852,66.66594838627438,26.269496787365007,-3.633788408439776,6288.003508479298,Vicom/Kaggle,1363.6562642780375
1592,1755.1845923262852,66.66594838627438,26.269496787365007,-3.633788408439776,6288.003508479298,Vicom/Kaggle,2055.467779888236
1592,1755.1845923262852,66.66594838627438,26.269496787365007,-3.633788408439776,6288.003508479298,Vicom/Kaggle,2210.9257691479206
1592,1755.1845923262852,66.66594838627438,26.269496787365007,-3.633788408439776,6288.003508479298,Vicom/Kaggle,1483.1929906915875
1113,15075.938631706782,34.963328740529334,12.845330519152428,8.72163256060195,7701.836401982672,Vicom/Kaggle,1638.7908009215312
1113,15075.938631706782,34.963328740529334,12.845330519152428,8.72163256060195,7701.836401982672,Vicom/Kaggle,1249.8009847202356
1113,15075.938631706782,34.963328740529334,12.845330519152428,8.72163256060195,7701.836401982672,Vicom/Kaggle,1348.5553143734523
1113,15075.938631706782,34.963328740529334,12.845330519152428,8.72163256060195,7701.836401982672,Vicom/Kaggle,2377.016776806696
1113,15075.938631706782,34.963328740529334,12.845330519152428,8.72163256060195,7701.836401982672,Vicom/Kaggle,2277.056005579563
1039,34979.71169103188,50.08737387949776,20.34133910283624,-4.166808378175955,7217.612546681887,Vicom/Kaggle,1510.9449034484917
1039,34979.71169103188,50.08737387949776,20.34133910283624,-4.166808378175955,7217.612546681887,Vicom/Kaggle,2081.66363241359
1039,34979.71169103188,50.08737387949776,20.34133910283624,-4.166808378175955,7217.612546681887,Vicom/Kaggle,2397.779154857248
1039,34979.71169103188,50.08737387949776,20.34133910283624,-4.166808378175955,7217.612546681887,Vicom/Kaggle,2065.8106962537013
1039,34979.71169103188,50.08737387949776,20.34133910283624,-4.166808378175955,7217.612546681887,Vicom/Kaggle,1935.6958982707656
1039,34979.71169103188,50.08737387949776,20.34133910283624,-4.166808378175955,7217.612546681887,Vicom/Kaggle,2110.811825766916
1300,48339.804849214685,45.22402564166262,19.47359693586369,-0.5616491084300774,8662.46868012026,Vicom/Kaggle,2423.7649576986933
1300,48339.804849214685,45.22402564166262,19.47359693586369,-0.5616491084300774,8662.46868012026,Vicom/Kaggle,1462.0624906268854
1300,48339.804849214685,45.22402564166262,19.47359693586369,-0.5616491084300774,8662.46868012026,Vicom/Kaggle,1712.2884713657754
1300,48339.804849214685,45.22402564166262,19.47359693586369,-0.5616491084300774,8662.46868012026,Vicom/Kaggle,1753.5285997569097
